ID,review,label
4823,mehekma sehat sindh ne taleemi idaro me cigret noshi or farokht per pabandi aaid kerdi sheesha cafe bhi band karne ka faisla,Positive
4824,great man,Positive
4825,allah pak maray murshad ke our maray murshed ke tmam alloulad our poray nezam ke our inke qiamat tak aanay waly naslooke sada hifazat farmay,Positive
4826,liaquatabad me firing se shaks janbahaq,Negative
4827,scene pe scene huwa,Negative
4828,dukh ki baat yeh hai ke mouk ko azaadi hasil kiye nisf saddi se ziyada ka arsaa beet chukka hai magar hum is tamam arsey mein sirf aik zia mohyeddin paida kar sake,Negative
4829,new york times ne malala yousafzai par dastawezi film bannai,Positive
4830,old city areas ki markts samt shehar ki kayi markets bund,Negative
4831,ap kon ho kaha sey aayy ho ap ki kis tarha tareef ki jay mery pas alfaz nahi hai,Positive
4832,aunty bik gyi hai,Negative
4833,bomb phat na saka,Positive
4834,achi bat hy,Positive
4835,bdla lelia kro tm forn rami jatuk 😂,Negative
4836,tujhe dhakay de ke nikalungi ghr se,Negative
4837,incharge officer slaughter house dr ghafoor mengal ki nigrani me govt slaughter house me bemar janwaron k gosht ko jalae gaye,Positive
4838,jalal khan aj jalal me agyaaa ha,Negative
4839,khayal hai tabhi miss kar rahi hoon sirf,Negative
4840,utility stores ki chini bhi mili bhaghat se aam dokanon par farokhat hoti rahi aur logon ko mehnghe damon milti rahi aur aj tak mil rahi hai,Negative
4841,ajiya ne to rula diya aaj,Negative
4842,bohot achy bandy,Positive
4843,sami bht ala yar,Positive
4844,umeed kis se lagayen,Positive
4845,isny b famous ho jana,Positive
4846,us commotion ne general asif nawaz jinjuwa ki muat ko fitri qarar diya jab ke bad mein ye baat sabit hoi ke unhen zahar deya gaya tha,Negative
4847,hahahah bht achy,Positive
4848,bus is ki kami thi,Negative
4849,i swear mai abhi yehi soch rae theee,Positive
4850,khun kay insaniyat ki khidmaat per pakistan mein institute of business administration say doctorate ki azarai digri di gai hai,Negative
4851,now he is only one behind pakistan record which is on the trot by intikhab alam,Positive
4852,cha gye ho dono,Positive
4853,shirts ache hain magar aik design ma do shirts nai hi no chahian design different hona chahian otherwise nice,Negative
4854,is ke elawa aap ne apni sawanah umri par mabni teen kitabein marbaka memories of my childhood aur dairy of selma lagerloflik hein,Positive
4855,saddaf ahsan gusa ap ki soch per ha,Negative
4856,jo banda apne area k awam aur is mulk se mukhlis ha allah kren wohi win kre chahay wo kisi b party se ho!,Positive
4857,aur mere khayal mein job hi ye zabardast combination pehan le wo fashion icon hai,Positive
4858,cm sindh ne is faislay ko ppp k khilaf dhandli qarar de dia,Negative
4859,mere murshad jesa koi nahi,Positive
4860,pyar batne se barta hai to b bant,Positive
4861,yahan tak ke steven ne se grade tak ki black belt hasil kar li,Positive
4862,lekin sarojini english poetry mein dilchaspi rakhti thin,Positive
4863,daikhny ki ehmat jo na ki hum neeee :p,Negative
4864,ma sha allah bhot khubsurat hain ap,Positive
4865,yeh already para hai timeline pey meri iss mai sach hi itna hai k har koi tag kr rhaa haii aik dosry ko,Positive
4866,aur hm sb ise chor chuke hain isay,Negative
4867,anmol khazana kahan say milayga,Positive
4868,jab tumhari mushkilat had se barhny lagy to samajh lo k allah tumhy koi buland mukaam deny wala he hazrat ali ra,Positive
4869,twadi bahan noo ln waday police waliyaan dee noo yaar dil kar raha hai sab police station ko bomb say uraa dey banda laanat hai aisay qanoon per jo logoon ko tuhafaz deinay ki bajhaye inhein hi zaleel karay aur laanat hai aisay qanoon bananay waloon per bhi jinhoon nay apnay jaisay begairat corrupt loag barti kiye howay hain,Negative
4870,shinging angle fb pa upload ki ijazat ni hai fb pa srif promo upload karsakta hai hum log sorry,Negative
4871,is ke bawajod world cup par ane wale akhrajat aur stadiums ki tameer ke leye rihaishi elaqon ko khali karane par brazil ke bare sheharon mein zabardast muzahire kiye gaye aur ye silsila jari hai,Positive
4872,wo dekh saken ke main sanjeeda kaam karne ki aehal hon aur ab in ko mere kaam ke zariye he behtar jawab milega,Positive
4873,% agree har is qisam k programme ko band kiya jai,Negative
4874,almi satah par rosi khawateen ki is jurat ko saraha gaya aur russia mein march ko khawateen ka din qarar de diya gaya,Positive
4875,:d ao shaheen mall p beth kr judge krain sbko:d,Negative
4876,ab allah izzat rkh le batain to bht ho gaien,Positive
4877,question: haliya dinon mein benul aqwam satah par aap ki karkardagi nisbatan behtar rahi hai aage kia tawaqoaat hain,Positive
4878,;) kabhi kabhi mere dil mein tera khyal ata hai ;) :/ crackers botter ;) naeem tariq tk <,Positive
4879,pata nahi iss fahad mustufa k show sy kab jan chutty geeramzan main bhi bnd nahi hua yeh shetanlga do baydardi,Negative
4880,ya sardio main kam karta h,Negative
4881,anay wale salao mein edhi foundation pakistan kay baqi elaqo tak bhi phelti gai flu ki waba kay baad aik karobari shaksiyat nay edhi ko kafi bari raqam ki imdad di jis say inhone aik ambulance khareedi jis ko woh khud chalate thay,Positive
4882,meri manzil,Positive
4883,diezel chor,Negative
4884,dil khoon k aansoo rota hai dehato me log faqo se mer rae shehro me nokriya nhi hai,Negative
4885,wo sona nai tha saanp bicho thy aqal sy farigh logo ko sona hi nazar aye ga,Negative
4886,bhai main in dono ma se kisi ka supporter nahi but ye baat admit krni pare gi k ganje k supporter's bhi ganje ki trh hi hutiya hain,Negative
4887,apne ala khail se hashim khan ne poori dunia ko hairat mein dal diya tha,Positive
4888,#quetta: alamdar road per police manshiyat farosho ke khilaf karwai mulzim gariftar kg chars baramad heroni gariftar,Positive
4889,astagfurallah ya allah reham kar,Negative
4890,acha khali tind :d,Negative
4891,azeem uret dakhni h tu jamima ko dakho husband ki ezt kasy kerty us uret sy seekho,Positive
4892,g aa mai end kr chori a,Negative
4893,ici pull k neche bomb ki itla police or bds talab,Negative
4894,roshan hai zameen roshan aasman mere mehboob qayamat hogi,Positive
4895,in ko agg lagy ge to pakistan main roshni ho ge,Negative
4896,insaf ki fori farahmi me nakami ka aitraf karna chahiye nizame adal me behtari k bajaye kharabi aai chief justice jawwad khwaja,Negative
4897,wo chijo ldkio wali nai chutiyo ldkio wali hai,Negative
4898,jab iski kisi nay ice cerem ma zehar dia tha jab he mar jana chaie tha is haram khor ko isko deen kay baray ma be batao itna makeup kar k ati hai bager nakap k ye be too galat h,Negative
4899,ketry jo aa,Positive
4900,mzyy ka hai naa,Positive
4901,love this song,Positive
4902,arey yaar itna mai life me kabhi nahi hasa !!﻿,Positive
4903,pakistan ki team aik inning mein to sirf runs bana kar out hogai,Negative
4904,punjab ko bnane mein nawaz sharif ka bohut bara hath hai,Negative
4905,mashaallah very nicebut hifzia chachudary nahi he to acha nahi lag rha,Positive
4906,beghairt m n konxi exi ghlazat wali bt ki mnhosay :d wo tw ek dafa mu s nikl gai thi mere :d,Negative
4907,sirf sahir lodhi hi kion nida yasir ne b apne show main nach gane ka programme raka hai,Negative
4908,akhtar tmhara bs duppata ya shawl hi lo to tm icc sa b dus hath aagy jati ho,Negative
4909,ky howa in ko ya to sat yab he hn mashallah,Positive
4910,jab un ke pehla shaiyri majmooa �eee€�eee tanha tanha �eee€�eee shaey hua to wo ba mein the,Positive
4911,autograph milay ga zroooor milay ga,Positive
4912,aik poor patient ko blood ki botles ke sakhat zarorat hai,Negative
4913,mere kayal mein is qism ki dressing ke leye kafi himat ki zarorat hoti hai,Negative
4914,naujawan mohibullah ne apne tajurba kar mamoon ke khelaf lajawab khail ka mozahra kiya,Positive
4915,hum degar mumalik se madad nahi tijarat karte hain is waqat zar e mubadla ke zakhair arab dollar ho chuke hain,Positive
4916,ni maaf ke do mjhee me aise hi theek thi,Positive
4917,lanat ap pe bari wali,Negative
4918,tera hu ulta hasaab ha,Negative
4919,allaha pak na apny ghr or quran ki protection ki responsibility khud li hainsha allaha wo sb ko naik kam ki hidayat nd tofeq dain ga ameen,Positive
4920,murshid pak achi jga job k liye dua frma dain,Positive
4921,takra to hona hia lakin partition wala seen to ni hia jo log generalize kr rahey hian,Negative
4922,allah gharq kare police walon ko,Negative
4923,product buht acha hai aur quality bhe buht zabardast hai,Positive
4924,habib arain ak magwa kr do plzzzzzzzz eid pa,Positive
4925,is show ko ban ki jaaye,Negative
4926,ksamm aa ma ap v ejhoo souchy,Positive
4927,cheeks gor se parha kr nuswar kha k parhta rehta ha,Negative
4928,k din namaz k liye azaan di jaey to tum allah k zikar ki taraf daor kar aao,Positive
4929,ecp phly ik niazi ko pakdo,Negative
4930,attaul haq qasmi ke dramon columns tanziya mazahiya mazameen aur safar naamon ke se zaid majmuye shaya ho chuke hain,Positive
4931,achanak sudhar geya hun mein,Positive
4932,waise siwaye class & ke ilawa hum ne sindhi school main nahien seekhi hai,Negative
4933,inn ko kia pata islam kia hai,Negative
4934,ya allah zikar ki brkaat atta frma,Positive
4935,allah pak bohat qudrat wala hy ik salahyat k badly ek hazar enayat farma deta hy allah o akbar,Positive
4936,mein sikh muhafizon ke hathon indra gandhi ke qatal ke bad rajiv gandhi ko in ka jaan nasheen chunn liya gaya aur khatoon e awwal ka kirdar sonia gandhi ke hisse mein aya,Negative
4937,lady diana das () se zaid bare aur ban ul aqwami falahi idaron ke uhde daron mein shamil thein jin ke leye atyat jama karne ki sargarmiyon mein hissa lene ke elawa unhon ne un idaron ko apne zati sarmaye mein se bhi bari bari roqom di thein,Positive
4938,ab kisi ko hairat nahein thi ab sab log mutfiq ho chuke they ke hashim khan hi asli champion hai yahein sey iss kahani ka agaz hota hai khan family squash ki dunia mein aie aur cha gaie,Positive
4939,akhbarat hairat zadah they mahreen pareeshan they key eh keya ho gaya,Negative
4940,jigar ma badi aag hai,Negative
4941,itna pyara phone hai yeh main iski performance se bohat mutameen hoon dikhne mein itna acha hai aur fast b hai camera iska bohat hi ziada acha hai hang bilkul nahi hota na heat up horaha hai ab tak k istemal mein umeed karta hon agay b aise hi chalega :),Positive
4942,edhi foundation ambulance service app kay beta faisal batate hai jab afghanistan mein markaz ka iftetah kiya ja raha tha to amla mehmano aur sahafiuo kay bethne kay liye kursiya kharedli jab edhi wahan aye to woh is baat say sakht khafa huwe khun kay in kay khayal mein ye raqam kisi zarurat mand ki madad per kharch ki ja sakti thi,Positive
4943,sindh bhar k cng stations peer oct budh oct jumma oct ko subha bajay se ghanton ka liye band rahenge,Negative
4944,tahum baras bad bhi ab tak un par ilzam sabit nahi ho saka,Positive
4945,zainab panjwani hosp ki file rikshaw me bhool gai hein,Negative
4946,yar waila reh k zyada khatrnaaak hoon kasam say,Negative
4947,sitaron tum to sou jao paresha an raat sari hai& sapaid rangat aur dilkash naqosh ki malik iqbal bano ka ghazal aur thumri gaane ka apna khas andaaz tha jo inhe deegar gaane walon se mumtaz karta tha,Positive
4948,hue chalegi qayamat kedin wo noor se mehrum& andhere me hogi,Negative
4949,week tak new york ke aik park mein raat basar karne ke bad inhe bus stop par aik film audition ke liye diya gaya poster nazar aaya,Negative
4950,october mein aik saal ke liye woh dobara griftar ( arest ) ker gaye bad e azan woh anjuman taraqi pasand mosanfeen se bhi door ho gaey,Negative
4951,icc nay nayi test ranking jari kar di bowling main yasir shah dusray,Positive
4952,bht hi bura,Negative
4953,allah sb ko asi nagehaani afat se mhfooz rkhe ameeeen!😓,Positive
4954,me hzar bar lanat bhejti hu 😂,Negative
4955,kyun ke inho ne tamam geographies se hat kar aik nae raah mutayyan kit hi jo bad ki geographies ke liye aik bunyad sabit hui,Positive
4956,dosto bilkul original samsung hai ankhein band ker k oder karo mobile ka display lajawab aur speed bemisal hay thank u samsung draz and mobile specialist i am giving u all star for a beautiful mobile,Positive
4957,kinza tu zeher lgi sj mjhy,Negative
4958,mere murshad ki kya bt hy allah allah,Positive
4959,amazing maza aha gaya daikh kr bhi,Positive
4960,saray pagal ho gaye hainkhasaray mein jati airlines ab yeh dramay krkey sasti shuhrat hasil krna chahti hai,Negative
4961,samt shehar takreban pora tareki me doob gia,Negative
4962,sarojini naidu ne khuwateen ko azaadi ke hawale se baidaar kiya,Positive
4963,ya sala hijra haaaa duffer cheaper,Negative
4964,in ki pesh goiyan aur siyasi tabsarey news papers namak mirch laga kar shaey karte the,Negative
4965,aao society ko judge krte hain 😏,Negative
4966,shukr h k kisi ko masoom bchho ka to khyal aya weldon punjab food authority,Positive
4967,allah rab ul izat malgoon perwaz musharf or us k itahdiyo ko zalil o ruswa or byimani ki mout dyy,Negative
4968,eid mubarakplz website theek kerwadain or dua bi kerdenweb site bilkul theek nai chal rahiaj ramzan ka aik bhi dars nai khul raha na eng men na urdukal sirf eng walay link pe dars thay aj wo bhi ghayab,Positive
4969,mashlllha islam k hero,Positive
4970,zana biljabar ke case mein khatoon ko zaniya qarar diya jata aur jail ki salakhon ke peche behj deya jata,Negative
4971,sir beta nzr kamzor si ho gyi hai apki esa lgta hai,Negative
4972,garmiyon ki chutiyon ke liyeh waten wapas aye to taleem adhori chor di,Negative
4973,ma inn cheezon ko hi hilight karta hon apni hasiat k mutabiq,Positive
4974,iss azeem hasti ka nam jahangir khan tha jis ne hint ko squash ko khair bad kahne per majboor ker deya jahangir ki kahani iss fateh alam ki kahani hai jo apni na qabil yaqeen salahyaton ki bunyad per bagai ruke jadoo jagata raha unhein squash ka sikender e azam bhi kaha ja sakta hai jis ke samne koi ruk nahein pata tha,Positive
4975,umeed ka deya abhi tak jal raha hai,Positive
4976,aik mauseeqar gharane se talluq rakhne wale munir hussain ke sage mamo rasheed atrey pakistan ke azeem tareen mausiqar the jab ke in ke khala zaad bhai safdar hussain bhi aik aala paaey ke mausiqar sabit hue,Positive
4977,allaopko daraziya omer atta kar,Positive
4978,bus jo kinza hai na wo boht irritating hai can't tolerate her more,Negative
4979,duaon ki darkhast ha,Positive
4980,sharam ani chaheye ap ko zara c shouhrat k leye ap ne kisi ghreeb ko phansaya,Negative
4981,sooo soooo nice katni ki h ya,Positive
4982,welay log,Negative
4983,camel amp cow ki entry fee goat ki entry fee rakhi gai hy,Negative
4984,karachi may aman noon league nay nahi army or rangers nay kia hai,Positive
4985,kamal ho gai sami bhai,Positive
4986,afsos gov ka kasoor hay agar awam bokay na hotay tu kon dakan chori karta hay,Negative
4987,azam ne yeh match jeet ker british open title ki hit trick mokammal ker li,Positive
4988,t shirt kaafi achi thi aur experience iss dafah kaafi acha raha hai mera aur koi bhi shikayat nahi hai iss se kyunke jaisi maine ye picture mai dekhi thi ye bilkul waisay he thi aur mjhe fitting mai bhi bilkul sahi hai aur iska stuff bhi kaafi acha hai aur color bhi acha hai,Positive
4989,allah paak aur ziada izzat dain apko,Positive
4990,muraad saeed bai nazar nai aa rahy aaj kl,Positive
4991,inhein aik australian newspeper oz nay sal kay sub say pur kashish mard ka khatab bhi diya,Positive
4992,inho ne yeh safar husool e ilm ke liye kiya tha,Positive
4993,kay intakhabat mein in kijamat koi seat hassil na kar saki ta hum kay intakhabat meininhein aik seat hasil hoi,Positive
4994,football world cup ka mezban mulk mutakhib hone ke bad almi satah par is baat ka wawela kiya gaya ke brazil iqtesadi tor par is qabil nahi ke wo in muqabalon ke leye almi mayar ke stadiums tameer kar sake,Positive
4995,bilco yh zaror hona chahey,Positive
4996,allah ap ko apne fazal o karam se rha kare,Positive
4997,ppp ne sindh mei aesa kya karliya,Negative
4998,sal me waqiat hy khawatin bachon se ziadti k waqiat hue,Negative
4999,shahrukh khan ki kamiyab tareen films ke naam yeh hain,Positive
5000,pakistan ne sire se practices match khela to unhon ne county team ki taraf se runs bana dale,Positive
